ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
247311601,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jerry Liguori,1997-04-22,1997,4,22,0,United States,US-NY-055,New York,Monroe,Braddock Bay,43.3130395,-77.7153471,Adult Female – 1,"",Unspecified,"","",,,,,,,S71102781,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.67,9,In-hand,1103,1800
125459031,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Carroll,2018-11-26,2018,11,26,1122,Canada,CA-NB-SJ,New Brunswick,Saint John,"Gardner Creek, Nb",45.2631000,-65.7352000,Immature,,Unspecified,"","",,,,,,,S50245556,"",,,,Unsuccessfully attempted to capture Fox Sparrow. Composed itself afterwards on this stump.,Accipiter striatus,shshaw,Species,7816,,4.29,14,,2541,3185
307550641,Photo,Sharp-shinned Hawk,Accipiter striatus,,Fred Forssell,2021-02-14,2021,2,14,1003,United States,US-ID-017,Idaho,Bonner,"235 Wild Horse Trail, Sandpoint US-ID 48.37152, -116.45111",48.3715210,-116.4511130,"",,Unspecified,"","",,,,,,,S81404535,"",,,,"Juvenile/subadult Changed species from COHA to SSHA",Accipiter striatus,shshaw,Species,7816,,4.75,8,,2400,2998
304104571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jerry Liguori,2021-02-03,2021,2,3,0,United States,US-UT-035,Utah,Salt Lake,"Jerry's House",40.7045320,-111.7908990,Adult – 1,,Unspecified,"","",,,,,,,S80395163,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.75,8,,2825,4829
205793671,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Ken Simonite,2014-04-21,2014,4,21,0,Canada,CA-MB-EL,Manitoba,Winnipeg,"Winnipeg (49.8008, -97.1645)",49.8008000,-97.1645000,"",Foraging or Eating,Unspecified,"","",,IBC1054674,,,,,S65137502,"",,,"Adult eating a Mourning Dove. Elevation: 232 m. Date added to IBC: June 21, 2016.",IBC scientific name: Accipiter striatus velox.,Accipiter striatus,shshaw2,Group,7901,,4.75,8,"",2728,3400
70544351,Photo,Sharp-shinned Hawk,Accipiter striatus,,Vickie Anderson,2017-10-01,2017,10,1,830,United States,US-WA-045,Washington,Mason,47°15’58” N  122°53’24” W,47.2667860,-122.8889176,"",,Unspecified,"","",,,,,,,S39506788,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.75,8,,1902,1951
82708971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2018-01-20,2018,1,20,755,United States,US-PA-043,Pennsylvania,Dauphin,Lamoreaux House & Fishburn Farmland,40.2572382,-76.6398364,Adult Male,Flying,Unspecified,"","",,,,,,,S42092350,"",,,,Adult male seen twice,Accipiter striatus,shshaw,Species,7816,,4.75,8,"",2163,3248
314290011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Janine Schutt,2021-03-06,2021,3,6,1200,United States,US-WA-035,Washington,Kitsap,"Janine's yard",47.6050887,-122.7646377,"",,Unspecified,"","",,,,,,,S82911203,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.86,7,,1944,1296
139947661,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kent McFarland,2019-02-09,2019,2,9,0,United States,US-VT-027,Vermont,Windsor,Kent House,43.6243935,-72.5048141,Adult,,Unspecified,"","",,,,,,,S52552770,"",,,feeding on Black-capped Chickadee,feeding on a Black-capped Chickadee near songbird feeding station,Accipiter striatus,shshaw,Species,7816,,4.86,7,,3345,5017
94420971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Michael Bowen,2011-12-24,2011,12,24,1100,United States,US-MI-161,Michigan,Washtenaw,"Bowen's Neighborhood",42.3331747,-84.0550636,"",,Unspecified,"","",,,,,,,S44557364,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.86,7,,3462,2765
75399251,Photo,Sharp-shinned Hawk,Accipiter striatus,,"Jeff O'Connell",2017-11-14,2017,11,14,820,United States,US-FL-073,Florida,Leon,Faulk Drive Landing,30.5215893,-84.3238068,"",,Unspecified,"","",,,,,,,S40562937,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.86,7,,1677,2515
70290991,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jonathan Eckerson,2017-09-29,2017,9,29,620,United States,US-MA-005,Massachusetts,Bristol,Gooseberry Neck,41.4869773,-71.0375977,"",,Unspecified,"","",,,,,,,S39457361,"",,,,Birds coming off the ocean and up the island.,Accipiter striatus,shshaw,Species,7816,,4.50,10,,2824,4385
269414971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kent Forward,2020-10-08,2020,10,8,1644,United States,US-CA-081,California,San Mateo,Rancho Corral de Tierra--Moss Beach area,37.5288638,-122.5005358,"",,Unspecified,"","",,,,,,,S74586348,"",,,,"Fascinating to see this accipter at such close range, seemingly could care less about my nearby presence, stack of central retrices of equal length point to Sharpie. Quite a few birds in the vicinity complaining about its presence including a brave Bewick's Wren occasionally popping out quite close to it to give it what for before prudently diving back to deep cover. Note: this bird was so small, I wondered briefly if it might be a Merlin! But Merlin's have dark eyes (this bird has yellow eye of immature Sharp-shinned), and also, Merlins have shorter tails than this bird.",Accipiter striatus,shshaw,Species,7816,,4.25,16,,2397,3595
184346051,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ethan Gosnell,2019-10-26,2019,10,26,757,Canada,CA-ON-HU,Ontario,Huron,The Bluff,43.3793330,-81.7143510,"",,Unspecified,"","",,,,,,,S60947130,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.56,9,,2518,3777
55868861,Photo,Sharp-shinned Hawk,Accipiter striatus,,James McCall,2017-04-26,2017,4,26,804,United States,US-CO-059,Colorado,Jefferson,McCall Wildlife Habitat 39.837x-105.066 home,39.8374178,-105.0662842,Immature,,Unspecified,"","",,,,,,,S36281148,"",,,,caught a Eurasian dove,Accipiter striatus,shshaw,Species,7816,,3.90,31,,1536,2048
335624861,Photo,Sharp-shinned Hawk (Caribbean),Accipiter striatus [striatus Group],,Roberto Jovel,2021-05-08,2021,5,8,830,Cuba,CU-14,Guantánamo,,Parque Nacional Alejandro de Humboldt,20.5020474,-74.6759077,"",,Unspecified,"","",,,,,,,S87557297,"",,,,"Fringilloides (Cuban). White chest, abdomen and leg feathers, with very thin gray-ferruginous bars.",Accipiter striatus,shshaw1,Group,7897,,5.00,6,,1382,1843
316181431,Photo,Sharp-shinned Hawk (Plain-breasted),Accipiter striatus ventralis,,Paul Molina A,2021-03-10,2021,3,10,730,Ecuador,EC-A,Azuay,,Via LLacao - Ricaurte,-2.8420910,-78.9547330,"",,Unspecified,"","",,,,,,,S83120926,"",,,,"morfo obscuro, perchado, cantando, volando.",Accipiter striatus,shshaw4,Group,7827,,5.00,6,,3296,2472
302332061,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Parrish,2021-01-25,2021,1,25,1050,United States,US-WA-071,Washington,Walla Walla,Austin St,46.0360030,-118.3220887,"",,Unspecified,"","",,,,,,,S80070323,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,6,,3137,4703
262201331,Photo,Sharp-shinned Hawk,Accipiter striatus,,Sachi Snively,2020-09-12,2020,9,12,645,Canada,CA-BC-CR,British Columbia,Cariboo,Tatlayoko Lake Bird Observatory,51.6532824,-124.4046092,"","",Unspecified,"","",,,,,,,S73516430,"",,,,1 banded,Accipiter striatus,shshaw,Species,7816,,5.00,6,In-hand,3456,4608
205102411,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Dubi Shapiro,2019-01-12,2019,1,12,0,United States,US-AZ-003,Arizona,Cochise,"Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B)",31.3904516,-110.2392496,"",,Unspecified,"","",,IBC1572992,,,,,S65093217,"",,,"An adult resting on a rock . Elevation: 1630 m. Date added to IBC: March 24, 2019.",IBC scientific name: Accipiter striatus velox.,Accipiter striatus,shshaw2,Group,7821,,5.00,6,,667,1000
91968931,Photo,Sharp-shinned Hawk,Accipiter striatus,,Devin Griffiths,2018-03-09,2018,3,9,910,United States,US-MA-015,Massachusetts,Hampshire,Oakwood Dr.,42.2389612,-72.3677158,"",,Unspecified,"","",,,,,,,S43499431,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,6,,3194,4791
49943901,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2017-03-03,2017,3,3,1730,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,Adult,,Unspecified,"","",,,,,,,S34941243,"",,,,"A return visit from an adult SSHA.  Spent some time at the pond, and then sat above feeders hoping for a meal.",Accipiter striatus,shshaw,Species,7816,,4.62,8,,843,1110
33528991,Photo,Sharp-shinned Hawk,Accipiter striatus,,Shelley Rutkin,2010-02-14,2010,2,14,0,United States,US-NC-067,North Carolina,Forsyth,Mallard Lakes,36.1892920,-80.3225522,"",,Unspecified,"","",,,,,,,S5935571,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.40,10,,2448,3264
226688031,Photo,Sharp-shinned Hawk,Accipiter striatus,,Caleb Putnam,2020-04-22,2020,4,22,1025,United States,US-MI-005,Michigan,Allegan,Saugatuck Dunes SP,42.7015506,-86.1950397,"",,Unspecified,"","",,,,,,,S67636084,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.20,15,,1314,2369
226639961,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ryan Zucker,2019-10-12,2019,10,12,649,United States,US-NJ-009,New Jersey,Cape May,Cape Island--Higbee Beach WMA--Dike/Morning Flight Songbird Count,38.9637983,-74.9606180,"",,Unspecified,"","",,,,,,,S60706051,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.44,9,,1265,2249
313573761,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2021-03-04,2021,3,4,1530,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0954380,-106.6618090,"",,Unspecified,"","",,,,,,,S82755540,"",,,,Regular visiting adult.,Accipiter striatus,shshaw,Species,7896,,4.71,7,,990,859
45553981,Photo,Sharp-shinned Hawk,Accipiter striatus,,Brian Peterson,2011-01-22,2011,1,22,1239,United States,US-NE-055,Nebraska,Douglas,Heron Haven,41.2915443,-96.0934639,"",,Unspecified,"","",,,,,,,S12448415,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.71,7,,5184,3456
139901311,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Merritt,2019-02-09,2019,2,9,700,United States,US-CO-041,Colorado,El Paso,Red Rock Canyon Open Space,38.8473432,-104.8811263,"",,Unspecified,"","",,,,,,,S52519107,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.71,7,,3163,2919
110836121,Photo,Sharp-shinned Hawk,Accipiter striatus,,Charlie Spencer,2016-03-01,2016,3,1,1215,United States,US-SC-063,South Carolina,Lexington,0. Longshadow Court,33.9727493,-81.3164220,"",,Unspecified,"","",,,,,,,S43176586,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.30,10,,3456,4608
41403221,Photo,Sharp-shinned Hawk,Accipiter striatus,,Norman Uyeda,2016-11-30,2016,11,30,1430,United States,US-CA-087,California,Santa Cruz,208 Plum Hill Dr,36.9344539,-121.7335349,"","",Unspecified,"","",,,,,,,S32798352,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.75,44,Habitat,3150,4199
374986251,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Aidan Brubaker,2021-10-03,2021,10,3,1521,United States,US-CA-041,California,Marin,Hawk Hill,37.8281456,-122.4991411,"",,Unspecified,"","",,,,,,,S95567915,"",,,,,Accipiter striatus,shshaw2,Group,7901,,4.36,11,,1354,1837
373229941,Photo,Sharp-shinned Hawk,Accipiter striatus,,Zealon Wight-Maier,2021-09-26,2021,9,26,655,United States,US-WV-023,West Virginia,Grant,Allegheny Front Migration Observatory--Red Creek CG,39.0337028,-79.3134785,"","",Unspecified,"","",,,,,,,S95284950,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.83,6,In-hand,2048,1776
369503121,Photo,Sharp-shinned Hawk,Accipiter striatus,,Annie Lavoie,2021-09-14,2021,9,14,635,Canada,CA-QC-FS,Quebec,Le Fjord-du-Saguenay,"Saint-Félix-d'Otis - Chalet",48.2935450,-70.6377080,"",,Unspecified,"","",,,,,,,S94662252,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.83,6,,3712,5568
309694581,Photo,Sharp-shinned Hawk,Accipiter striatus,,David M. Bell,2020-09-29,2020,9,29,622,Canada,CA-BC-CP,British Columbia,Capital,Rocky Point Bird Observatory (restricted access),48.3198007,-123.5471500,"",,Unspecified,"","",,,,,,,S74224553,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.83,6,,3398,5097
304104591,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jerry Liguori,2021-02-03,2021,2,3,0,United States,US-UT-035,Utah,Salt Lake,"Jerry's House",40.7045320,-111.7908990,Adult – 1,,Unspecified,"","",,,,,,,S80395163,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.83,6,,3108,5184
299179141,Photo,Sharp-shinned Hawk,Accipiter striatus,,Bryan Calk,2021-01-04,2021,1,4,1021,United States,US-NM-043,New Mexico,Sandoval,Corrales Bosque -- La Entrada/East Ella,35.2204294,-106.6066890,"",,Unspecified,"","",,,,,,,S78662703,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.83,6,,4492,3594
217596461,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ted Down,2020-03-23,2020,3,23,1405,Canada,CA-ON-SC,Ontario,Simcoe,106 GMD - Yard,44.4896633,-80.1677956,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S66144733,"",,,Freshly killed Mourning Dove that it chased into a window.,The hawk chased a Mourning Dove into one of our windows.  It may have died on impact as the hawk was already plucking the bird less than a minute after we heard the impact.,Accipiter striatus,shshaw,Species,7896,,4.83,6,"",1820,2426
205218921,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dave Rintoul,2012-12-30,2012,12,30,0,United States,US-KS-161,Kansas,Riley,"Manhattan (39.2206, -96.6141)",39.2206000,-96.6141000,"",,Unspecified,"","",,IBC1015708,,,,,S65099942,"",,,"Watching the feeder birds. The hawk scared a dark-eyed junco into flying into the window of the deck door, and I didn't see the junco when I looked out the window. He was watching it, quite patiently, while I took his picture. When I moved away from the window, he flew down and picked it up, then flew off into the woods for dinner. Elevation: 378 m. Date added to IBC: June 21, 2016.",,Accipiter striatus,shshaw,Species,7816,,4.83,6,,858,900
50947101,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kent McFarland,2010-06-11,2010,6,11,0,United States,US-VT-015,Vermont,Lamoille,Mt. Mansfield,44.5281640,-72.8161240,"",,Unspecified,"","",,,,,,,S35138069,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.83,6,,2060,1468
56191391,Photo,Sharp-shinned Hawk,Accipiter striatus,,Todd Norris,2017-04-29,2017,4,29,1710,Canada,CA-ON-FR,Ontario,Frontenac,Tree Frog Farm,44.5171948,-76.6977882,"",,Unspecified,"","",,,,,,,S36402572,"",,,,"SSHA captured a female Red-winged Blackbird.  It's rough in the wild.",Accipiter striatus,shshaw,Species,7816,,3.95,20,,1033,1600
299057761,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jeff Mills,2021-01-18,2021,1,18,928,United States,US-WA-057,Washington,Skagit,Backyard Feeder and Environs,48.4162800,-122.2917890,"",,Unspecified,"","",,,,,,,S79497015,"",,,,Successful attack on Pine Siskin.,Accipiter striatus,shshaw,Species,7816,,4.50,8,,2041,1534
207662011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Roxanna Tessman,2020-02-06,2020,2,6,0,United States,US-OR-029,Oregon,Jackson,Linda Ave - Nezla St,42.1761756,-122.6788396,"",,Unspecified,"","",,,,,,,S64190490,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.50,8,,2984,4662
125459021,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Carroll,2018-11-26,2018,11,26,1122,Canada,CA-NB-SJ,New Brunswick,Saint John,"Gardner Creek, Nb",45.2631000,-65.7352000,Immature,,Unspecified,"","",,,,,,,S50245556,"",,,,Unsuccessfully attempted to capture Fox Sparrow. Composed itself afterwards on this stump.,Accipiter striatus,shshaw,Species,7816,,4.14,14,,2456,2625
55775691,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ken McKenna,2017-04-25,2017,4,25,1100,Canada,CA-NS-PI,Nova Scotia,Pictou,"CA-NS Plymouth, E River East Side Rd",45.5551270,-62.6492310,"",,Unspecified,"","",,,,,,,S36271563,"",,,,On my deck,Accipiter striatus,shshaw,Species,7816,,3.92,24,,1255,1044
284418361,Photo,Sharp-shinned Hawk,Accipiter striatus,,Derrick Mims,2020-12-01,2020,12,1,917,United States,US-TX-029,Texas,Bexar,Culebra Creek Park,29.5002431,-98.7090275,"",,Unspecified,"","",,,,,,,S76947449,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.57,7,,3001,4500
274494881,Photo,Sharp-shinned Hawk,Accipiter striatus,,Marky Mutchler,2020-10-25,2020,10,25,702,United States,US-LA-071,Louisiana,Orleans,Bayou Sauvage NWR--South Point,30.1474349,-89.8805559,"",,Unspecified,"","",,,,,,,S75408605,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.33,9,,2125,3650
386617851,Photo,Sharp-shinned Hawk,Accipiter striatus,,Evan Kidd,2021-10-22,2021,10,22,813,United States,US-TN-009,Tennessee,Blount,Kyker Bottoms Refuge,35.6062971,-84.1150428,"",,Unspecified,"","",,,,,,,S96551473,"",,,,,Accipiter striatus,shshaw,Species,7896,,5.00,5,,1815,1198
372320871,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Megan Gray,2021-09-22,2021,9,22,615,United States,US-MA-023,Massachusetts,Plymouth,Manomet Bird Observatory,41.9210050,-70.5442548,"",,Unspecified,"","",,,,,,,S95046771,"",,,,Banded,Accipiter striatus,shshaw2,Group,7901,,5.00,5,,3487,5231
342748571,Photo,Sharp-shinned Hawk (Caribbean),Accipiter striatus [striatus Group],,Roberto Jovel,2021-05-14,2021,5,14,645,Cuba,CU-14,Guantánamo,,Parque Nacional Alejandro de Humboldt,20.5020474,-74.6759077,Adult Female – 1,Molting,Unspecified,"","",,,,,,,S89069205,"",,,"This is the Cuban endemic subspecies, Accipiter striatus fringilloides.","This bird is not rare for this date and location. This area is the bird's natural habitat. This is the Cuban endemic Accipiter striatus fringilloides.",Accipiter striatus,shshaw1,Group,7897,,5.00,5,"",2126,1417
340684041,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ian Routley,2021-05-20,2021,5,20,1735,Canada,CA-BC-SL,British Columbia,Squamish-Lillooet,Lillooet--Pineridge Road,50.6831927,-121.9142961,Adult – 1,,Unspecified,"","",,,,,,,S88629389,"",,,,Spotted by Vivian,Accipiter striatus,shshaw,Species,7816,,5.00,5,,3298,2100
328180981,Photo,Sharp-shinned Hawk,Accipiter striatus,,Daniel Eslake,2021-04-18,2021,4,18,1610,Canada,CA-BC-SL,British Columbia,Squamish-Lillooet,Owl Ridge Home,50.3539430,-122.7133180,"",,Unspecified,"","",,,,,,,S85933981,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,5,,1365,2048
325450451,Photo,Sharp-shinned Hawk,Accipiter striatus,,Adam Perrier,2021-04-11,2021,4,11,1028,Canada,CA-YT-YT,Yukon Territory,Yukon,Carcross--townsite,60.1673899,-134.7066307,"",,Unspecified,"","",,,,,,,S85347191,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,5,,2512,3768
315523241,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jason Barcus,2021-03-10,2021,3,10,1300,United States,US-MA-017,Massachusetts,Middlesex,Newton St. Yard,42.3782752,-71.1627594,"",,Unspecified,"","",,,,,,,S83155500,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,5,,2516,2842
296665601,Photo,Sharp-shinned Hawk,Accipiter striatus,,Harold Ziolkowski,2021-01-10,2021,1,10,1055,United States,US-MT-031,Montana,Gallatin,Belgrade,45.7819505,-111.1837649,"",,Unspecified,"","",,,,,,,S79059846,"",,,Diving into the garden gooseberry bush in an unsuccessful attempt to catch sparrows.,"Diving into the garden gooseberry bush in an unsuccessful attempt to catch sparrows.  I added some additional photos of this hawk when there was some question about the ID on this accipiter.  I think they clearly point to Sharp-shinned Hawk.  This hawk was posted on Raptor ID on Facebook where there were no supporting statements for Cooper's Hawk.",Accipiter striatus,shshaw,Species,7816,,5.00,5,,3084,4626
280340971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tom Warren,2020-11-15,2020,11,15,845,United States,US-NY-119,New York,Westchester,"The Landing, Dobbs Ferry",41.0185489,-73.8786125,"",,Unspecified,"","",,,,,,,S76301948,"",,,,This was a first-time sighting for me for the woods behind our town home. Hawk was perched near our bird feeder. An Eastern gray squirrel sounded the alarm and this beautiful hawk took off after I watched it for about 15 minutes. Amazing-looking bird!,Accipiter striatus,shshaw,Species,7896,,5.00,5,,2500,1819
230664081,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Dan Burton,2020-05-03,2020,5,3,540,United States,US-MA-001,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,"",,Unspecified,"","",,,,,,,S68407776,"",,,,"High and careful count; primarily immature birds headed northbound. Definitely a product of the date and steady +20mph SW winds. Very impressive flight right in the parking lot, many birds were flying very low over the dunes. Sadly no sign of the BLVU’s, a bird we were hoping for.",Accipiter striatus,shshaw2,Group,7821,,5.00,5,,2180,3288
205537501,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Gordon Johnston,2019-02-19,2019,2,19,0,Canada,CA-ON-OT,Ontario,Ottawa,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,"",,Unspecified,"","",,IBC1563537,,,,,S65113188,"",,,"Sharp-shinned Hawk immature. Elevation: 74 m. Date added to IBC: February 20, 2019.",IBC scientific name: Accipiter striatus velox.,Accipiter striatus,shshaw2,Group,7901,,5.00,5,,1080,1025
