ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
395989921,Photo,Red-tailed Hawk,Buteo jamaicensis,,J P,2021-12-14,2021,12,14,1033,United States,US-NY-103,New York,Suffolk,Sunken Meadow Golf Course,40.9133090,-73.2771010,"",,Unspecified,"","",,,,,,,S98887762,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1448,1448
395989911,Photo,Red-tailed Hawk,Buteo jamaicensis,,J P,2021-12-14,2021,12,14,1033,United States,US-NY-103,New York,Suffolk,Sunken Meadow Golf Course,40.9133090,-73.2771010,"",,Unspecified,"","",,,,,,,S98887762,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3095,3095
395989901,Photo,Red-tailed Hawk,Buteo jamaicensis,,J P,2021-12-14,2021,12,14,1033,United States,US-NY-103,New York,Suffolk,Sunken Meadow Golf Course,40.9133090,-73.2771010,"",,Unspecified,"","",,,,,,,S98887762,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3067,3067
395989891,Photo,Red-tailed Hawk,Buteo jamaicensis,,J P,2021-12-14,2021,12,14,1033,United States,US-NY-103,New York,Suffolk,Sunken Meadow Golf Course,40.9133090,-73.2771010,"",,Unspecified,"","",,,,,,,S98887762,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1352,1352
395989881,Photo,Red-tailed Hawk,Buteo jamaicensis,,J P,2021-12-14,2021,12,14,1033,United States,US-NY-103,New York,Suffolk,Sunken Meadow Golf Course,40.9133090,-73.2771010,"",,Unspecified,"","",,,,,,,S98887762,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1225,1225
395986671,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kathleen Toomey,2021-12-14,2021,12,14,1322,United States,US-NY-047,New York,Kings,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,"",,Unspecified,"","",,,,,,,S98893365,"",,,,A young one eating a squirrel at Dell Water,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
395985391,Photo,Red-tailed Hawk,Buteo jamaicensis,,Brian Stahls,2021-12-14,2021,12,14,1125,Canada,CA-ON-TO,Ontario,Toronto,Toronto--Downsview Park,43.7437383,-79.4830566,"",,Unspecified,"","",,,,,,,S98893498,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,,1934,2901
395983771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Doug Norwood,2021-12-13,2021,12,13,1516,United States,US-TN-065,Tennessee,Hamilton,Brainerd Levee,35.0408300,-85.2117600,"",,Unspecified,"","",,,,,,,S98892236,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2366,3544
395983761,Photo,Red-tailed Hawk,Buteo jamaicensis,,Doug Norwood,2021-12-13,2021,12,13,1516,United States,US-TN-065,Tennessee,Hamilton,Brainerd Levee,35.0408300,-85.2117600,"",,Unspecified,"","",,,,,,,S98892236,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1659,2485
395982221,Photo,Red-tailed Hawk,Buteo jamaicensis,,Paul Nale,2021-12-14,2021,12,14,1105,United States,US-PA-089,Pennsylvania,Monroe,"Lake Mineola, Lake Mineola Road, Brodheadsville, PA",40.9287675,-75.3878379,"",,Unspecified,"","",,,,,,,S98892945,"",,,,"Three circling over the Silver Valley Natural Area quarry that, from my pictures, all turn out to be RTHAs. Then, I saw the pigeons flying and another hawk, which pictures revealed was also a red-tail, had caused them to fly off of the church steeple.",Buteo jamaicensis,rethaw,Species,8094,,1.50,2,,998,1497
395981451,Photo,Red-tailed Hawk,Buteo jamaicensis,,william gray,2021-12-14,2021,12,14,830,Canada,CA-ON-GR,Ontario,Grey,Owen Sound--harbour,44.5837432,-80.9405708,"",,Unspecified,"","",,,,,,,S98892876,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1080,1440
395980931,Photo,Red-tailed Hawk,Buteo jamaicensis,,Forrest English,2021-12-14,2021,12,14,1255,United States,US-CA-051,California,Mono,Lee Vining,37.9574300,-119.1219800,"",,Unspecified,"","",,,,,,,S98890610,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1456,2184
395980211,Photo,Red-tailed Hawk,Buteo jamaicensis,,William Konze,2020-07-02,2020,7,2,1141,Canada,CA-BC-OS,British Columbia,Okanagan-Similkameen,Kruger Mountain Road—lower,49.0665707,-119.5606693,"",,Unspecified,"","",,,,,,,S71062234,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395978401,Photo,Red-tailed Hawk,Buteo jamaicensis,,Greg Palko,2021-12-14,2021,12,14,935,United States,US-TX-227,Texas,Howard,"N of I-20, W of Hwy 87 area 2 for 2021 Big Spring CBC",32.2643454,-101.5041352,"",,Unspecified,"","",,,,,,,S98892341,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1237,1889
395978391,Photo,Red-tailed Hawk,Buteo jamaicensis,,Greg Palko,2021-12-14,2021,12,14,935,United States,US-TX-227,Texas,Howard,"N of I-20, W of Hwy 87 area 2 for 2021 Big Spring CBC",32.2643454,-101.5041352,"",,Unspecified,"","",,,,,,,S98892341,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1012,1607
395976331,Photo,Red-tailed Hawk,Buteo jamaicensis,,Caroline Lambert,2014-05-23,2014,5,23,1330,United States,US-AZ-003,Arizona,Cochise,Pinery Canyon,31.9328003,-109.2713013,"",,Unspecified,"","",,,,,,,S18527877,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1011,1311
395973551,Photo,Red-tailed Hawk,Buteo jamaicensis,,Lou Horwitz,2021-12-14,2021,12,14,938,United States,US-MD-015,Maryland,Cecil,Conowingo Park,39.6588679,-76.1564970,"",,Unspecified,"","",,,,,,,S98891338,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2848,4272
395973511,Photo,Red-tailed Hawk,Buteo jamaicensis,,Lou Horwitz,2021-12-14,2021,12,14,938,United States,US-MD-015,Maryland,Cecil,Conowingo Park,39.6588679,-76.1564970,"",,Unspecified,"","",,,,,,,S98891338,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1618,2432
395969991,Photo,Red-tailed Hawk,Buteo jamaicensis,,Beth Payne,2021-12-14,2021,12,14,814,United States,US-CO-005,Colorado,Arapahoe,"Cherry Creek State Park, Aurora US-CO (39.6384,-104.8405)",39.6384380,-104.8404720,"",,Unspecified,"","",,,,,,,S98890981,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1000,714
395969771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Bert Filemyr,2021-12-01,2021,12,1,713,Mexico,MX-OAX-006,Oaxaca,Etla,"Camino Al Seminario, Oaxaca, MX (17.149, -96.74)",17.1485825,-96.7395289,"",,Unspecified,"","",,,,,,,S98320578,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,689,1000
395968771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-09,2021,12,9,1041,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98698010,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395968711,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-09,2021,12,9,1041,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98698010,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395968581,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ian Burgess,2021-12-14,2021,12,14,1040,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Richmond--Terra Nova,49.1732064,-123.1986129,"",,Unspecified,"","",,,,,,,S98886700,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1611,2415
395968571,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ian Burgess,2021-12-14,2021,12,14,1040,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Richmond--Terra Nova,49.1732064,-123.1986129,"",,Unspecified,"","",,,,,,,S98886700,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1429,2146
395967041,Photo,Red-tailed Hawk,Buteo jamaicensis,,Mary Erickson,2021-12-14,2021,12,14,907,United States,US-NC-161,North Carolina,Rutherford,Chimney Rock SP,35.4321765,-82.2495747,"",,Unspecified,"","",,,,,,,S98890535,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1303,1954
395965431,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-02,2021,12,2,1255,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98578114,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395965381,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-02,2021,12,2,1255,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98578114,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395965351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-02,2021,12,2,1255,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98578114,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395965281,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlene MacDonald,2021-12-02,2021,12,2,1255,Canada,CA-NS-LU,Nova Scotia,Lunenburg,First South-10 Old Lunenburg Road 2,44.3680112,-64.3448424,"",,Unspecified,"","",,,,,,,S98578114,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395960291,Photo,Red-tailed Hawk,Buteo jamaicensis,,Anonymous,2021-12-14,2021,12,14,1401,United States,US-MI-125,Michigan,Oakland,Polly Ann Trail - Clarkston Rd to Greenshield Rd,42.7541282,-83.2774621,"",,Unspecified,"","",,,,,,,S98888625,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,,
395960281,Photo,Red-tailed Hawk,Buteo jamaicensis,,Anonymous,2021-12-14,2021,12,14,1401,United States,US-MI-125,Michigan,Oakland,Polly Ann Trail - Clarkston Rd to Greenshield Rd,42.7541282,-83.2774621,"",,Unspecified,"","",,,,,,,S98888625,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,,
395960271,Photo,Red-tailed Hawk,Buteo jamaicensis,,Anonymous,2021-12-14,2021,12,14,1401,United States,US-MI-125,Michigan,Oakland,Polly Ann Trail - Clarkston Rd to Greenshield Rd,42.7541282,-83.2774621,"",,Unspecified,"","",,,,,,,S98888625,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,,
395957821,Photo,Red-tailed Hawk,Buteo jamaicensis,,R Miller,2021-12-14,2021,12,14,800,United States,US-NY-111,New York,Ulster,Hurley Mtn. Road,41.9006926,-74.1096432,"",,Unspecified,"","",,,,,,,S98889021,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1222,2172
395956081,Photo,Red-tailed Hawk,Buteo jamaicensis,,Diane Hansen,2016-01-19,2016,1,19,814,United States,US-IL-089,Illinois,Kane,Elgin Shores Forest Preserve,42.0179734,-88.2780530,"",,Unspecified,"","",,,,,,,S98887782,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
395955461,Photo,Red-tailed Hawk,Buteo jamaicensis,,Todd DeVore,2021-12-14,2021,12,14,1111,United States,US-AL-073,Alabama,Jefferson,Altadena Lake,33.4175890,-86.7437811,"",,Unspecified,"","",,,,,,,S98882451,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1184,1776
395955141,Photo,Red-tailed Hawk,Buteo jamaicensis,,Skip Cantrell,2021-12-14,2021,12,14,1037,United States,US-TX-249,Texas,Jim Wells,"Jim Wells Co.—CR360, SE of Sandia",28.0132307,-97.8568995,"",,Unspecified,"","",,,,,,,S98888355,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1795,1795
395954771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Bruce Raup,2021-12-11,2021,12,11,1012,United States,US-CO-013,Colorado,Boulder,Boulder Reservoir complex--Boulder Reservoir,40.0782795,-105.2221270,"",,Unspecified,"","",,,,,,,S98745112,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1229,1600
395952841,Photo,Red-tailed Hawk,Buteo jamaicensis,,Fran Meyerson,2021-12-13,2021,12,13,710,United States,US-FL-115,Florida,Sarasota,The Celery Fields,27.3253186,-82.4336821,"",,Unspecified,"","",,,,,,,S98862956,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,2331,3264
395952401,Photo,"Red-tailed Hawk (Krider's)",Buteo jamaicensis kriderii,,Steven Lima,2021-12-14,2021,12,14,748,United States,US-IL-079,Illinois,Jasper,"8651-8123 North 500th Street, Newton, Illinois, US (38.973, -88.279)",38.9730543,-88.2786695,"",,Unspecified,"","",,,,,,,S98887447,"",,,,"A likely Krider's, and on the light end of the spectrum - photo below. Head almost completely white. In flight, tail mostly white/light with a hint of a red mainly as a terminal band; dorsal wings with much obvious white, especially in the primaries and wing coverts above the secondaries.",Buteo jamaicensis,krthaw1,Group,8102,,.00,0,,3000,4000
395950171,Photo,Red-tailed Hawk,Buteo jamaicensis,,Harold Forsyth,2021-12-14,2021,12,14,930,Canada,CA-NS-KI,Nova Scotia,Kings,Grand Pré National Historic Site,45.1085668,-64.3105501,"",,Unspecified,"","",,,,,,,S98887235,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,1007,1512
395949241,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chip Krilowicz,2021-12-14,2021,12,14,951,United States,US-NJ-005,New Jersey,Burlington,Franklin Parker Preserve--Main Section (includes Chatsworth Lake),39.7788947,-74.5414848,"",,Unspecified,"","",,,,,,,S98883749,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,1069,1600
395949211,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chip Krilowicz,2021-12-14,2021,12,14,951,United States,US-NJ-005,New Jersey,Burlington,Franklin Parker Preserve--Main Section (includes Chatsworth Lake),39.7788947,-74.5414848,"",,Unspecified,"","",,,,,,,S98883749,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1064,1600
395948641,Photo,Red-tailed Hawk,Buteo jamaicensis,,K & K  Pritchard,2021-12-14,2021,12,14,934,Canada,CA-BC-PW,British Columbia,Powell River,Powell River - Cranberry Lake,49.8664660,-124.5149540,Immature – 1,"",Unspecified,"","",,,,,,,S98880447,"",,,,Immature,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,Habitat,3359,4110
395946581,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chris Dobre,2021-12-14,2021,12,14,745,United States,US-NJ-027,New Jersey,Morris,Great Swamp NWR--Pleasant Plains Rd.,40.7090601,-74.5031619,"",,Unspecified,"","",,,,,,,S98886340,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2080,1924
395944841,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chris Dobre,2021-12-13,2021,12,13,700,United States,US-NJ-027,New Jersey,Morris,Great Swamp NWR--Pleasant Plains Rd.,40.7090601,-74.5031619,"",,Unspecified,"","",,,,,,,S98886090,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2080,1684
395944831,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kristen Cart,2021-12-03,2021,12,3,900,United States,US-TX-215,Texas,Hidalgo,Brushline road,26.4562802,-98.0559540,"",,Unspecified,"","",,,,,,,S98878927,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1061,837
395943771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Chris Dobre,2021-12-12,2021,12,12,700,United States,US-NJ-027,New Jersey,Morris,Great Swamp NWR--Pleasant Plains Rd.,40.7090601,-74.5031619,"",,Unspecified,"","",,,,,,,S98885882,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2080,1712
395943551,Photo,Red-tailed Hawk,Buteo jamaicensis,,marisa hernandez,2021-12-14,2021,12,14,1000,United States,US-NY-047,New York,Kings,Prospect Park,40.6602841,-73.9689534,"",,Unspecified,"","",,,,,,,S98882067,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2196,1823
395942541,Photo,Red-tailed Hawk,Buteo jamaicensis,,Barbara A. Peterson,2021-12-13,2021,12,13,1200,United States,US-KS-173,Kansas,Sedgwick,"1737–1933 S 391st St W, Cheney US-KS (37.6570,-97.7889)",37.6569540,-97.7888630,"",,Unspecified,"","",,,,,,,S98885683,"",,,,Leucistic hawk with lots of white.,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,923,1383
395942531,Photo,Red-tailed Hawk,Buteo jamaicensis,,Barbara A. Peterson,2021-12-13,2021,12,13,1200,United States,US-KS-173,Kansas,Sedgwick,"1737–1933 S 391st St W, Cheney US-KS (37.6570,-97.7889)",37.6569540,-97.7888630,"",,Unspecified,"","",,,,,,,S98885683,"",,,,Leucistic hawk with lots of white.,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,812,1217
395942521,Photo,Red-tailed Hawk,Buteo jamaicensis,,Barbara A. Peterson,2021-12-13,2021,12,13,1200,United States,US-KS-173,Kansas,Sedgwick,"1737–1933 S 391st St W, Cheney US-KS (37.6570,-97.7889)",37.6569540,-97.7888630,"",,Unspecified,"","",,,,,,,S98885683,"",,,,Leucistic hawk with lots of white.,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,812,1217
395942441,Photo,Red-tailed Hawk,Buteo jamaicensis,,Barbara A. Peterson,2021-12-13,2021,12,13,1200,United States,US-KS-173,Kansas,Sedgwick,"1737–1933 S 391st St W, Cheney US-KS (37.6570,-97.7889)",37.6569540,-97.7888630,"",,Unspecified,"","",,,,,,,S98885683,"",,,,Leucistic hawk with lots of white.,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,812,1217
395940661,Photo,Red-tailed Hawk,Buteo jamaicensis,,Doug Hogg,2021-12-14,2021,12,14,907,United States,US-AZ-019,Arizona,Pima,Reid Park,32.2102866,-110.9235907,"",,Unspecified,"","",,,,,,,S98880784,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2070,2023
395937321,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alison Van Keuren,2021-12-14,2021,12,14,1138,United States,US-NY-001,New York,Albany,Normanskill Farm,42.6334946,-73.8076737,"",,Unspecified,"","",,,,,,,S98877257,"",,,,Hunting at Community Garden fence line.  Upon a successful capture it flew to another fence pole and consumed the vole.,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2122,2355
395937311,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alison Van Keuren,2021-12-14,2021,12,14,1138,United States,US-NY-001,New York,Albany,Normanskill Farm,42.6334946,-73.8076737,"",,Unspecified,"","",,,,,,,S98877257,"",,,,Hunting at Community Garden fence line.  Upon a successful capture it flew to another fence pole and consumed the vole.,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2422,2064
395937301,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alison Van Keuren,2021-12-14,2021,12,14,1138,United States,US-NY-001,New York,Albany,Normanskill Farm,42.6334946,-73.8076737,"",,Unspecified,"","",,,,,,,S98877257,"",,,,Hunting at Community Garden fence line.  Upon a successful capture it flew to another fence pole and consumed the vole.,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2528,1977
395936791,Photo,Red-tailed Hawk,Buteo jamaicensis,,Scott Heppel,2021-12-14,2021,12,14,640,United States,US-TN-157,Tennessee,Shelby,"Kirby Woods subdivision, Memphis US-TN 35.08909, -89.84557",35.0890900,-89.8455720,"",,Unspecified,"","",,,,,,,S98871214,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,1.00,1,,1151,921
395930901,Photo,Red-tailed Hawk,Buteo jamaicensis,,John Kirk,2021-12-14,2021,12,14,1036,United States,US-TX-121,Texas,Denton,"7481–7499 Evelyn Ln, Northlake US-TX 33.12457, -97.26417",33.1245710,-97.2641670,Adult – 1,Flying,Unspecified,"","",,,,,,,S98878262,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,Habitat,767,766
395930841,Photo,Red-tailed Hawk,Buteo jamaicensis,,John Kirk,2021-12-14,2021,12,14,1036,United States,US-TX-121,Texas,Denton,"7481–7499 Evelyn Ln, Northlake US-TX 33.12457, -97.26417",33.1245710,-97.2641670,Adult – 1,Flying,Unspecified,"","",,,,,,,S98878262,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,Habitat,1208,1209
395930201,Photo,Red-tailed Hawk,Buteo jamaicensis,,Robert Howard,2021-12-14,2021,12,14,808,United States,US-NY-111,New York,Ulster,"Our Yard, Hurley, NY",41.9334510,-74.0479760,Adult – 1,,Unspecified,"","",,,,,,,S98872023,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1404,2495
395930141,Photo,Red-tailed Hawk,Buteo jamaicensis,,"Michael O'Brien",2021-12-14,2021,12,14,1100,United States,US-NJ-009,New Jersey,Cape May,Stevens Street-yard,38.9417118,-74.9477327,Juvenile – 1,,Unspecified,"","",,,,,,,S98883275,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,3648,5472
395930101,Photo,Red-tailed Hawk,Buteo jamaicensis,,"Michael O'Brien",2021-12-14,2021,12,14,1100,United States,US-NJ-009,New Jersey,Cape May,Stevens Street-yard,38.9417118,-74.9477327,Adult – 1,,Unspecified,"","",,,,,,,S98883275,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,1800,2700
395930061,Photo,Red-tailed Hawk,Buteo jamaicensis,,"Michael O'Brien",2021-12-14,2021,12,14,1100,United States,US-NJ-009,New Jersey,Cape May,Stevens Street-yard,38.9417118,-74.9477327,Adult – 1,,Unspecified,"","",,,,,,,S98883275,"",,,possibly abieticola,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1800,2700
395920821,Photo,Red-tailed Hawk,Buteo jamaicensis,,Laura Keene,2021-12-11,2021,12,11,842,Mexico,MX-OAX-017,Oaxaca,Pochutla,"Oaxaca El Zapote-Copalita, Candelaria Loxicha, Oaxaca, MX (15.957, -96.453)",15.9573586,-96.4529902,"",,Unspecified,"","",,,,,,,S98749717,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1732,1428
395920121,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ronald Cordes,2021-12-14,2021,12,14,1005,United States,US-MN-053,Minnesota,Hennepin,Old Cedar Ave. Bridge,44.8306236,-93.2436534,"",,Unspecified,"","",,,,,,,S98880876,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,2.50,2,,932,1398
395920101,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ronald Cordes,2021-12-14,2021,12,14,1005,United States,US-MN-053,Minnesota,Hennepin,Old Cedar Ave. Bridge,44.8306236,-93.2436534,"",,Unspecified,"","",,,,,,,S98880876,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,2,,1063,1594
395919301,Photo,Red-tailed Hawk,Buteo jamaicensis,,Glenn Wilson,2021-12-14,2021,12,14,1306,United States,US-NY-007,New York,Broome,"251–405 Howland Hill Rd, Berkshire US-NY 42.35528, -76.09972",42.3552760,-76.0997160,"",,Unspecified,"","",,,,,,,S98880554,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,718,955
395918061,Photo,Red-tailed Hawk,Buteo jamaicensis,,Michel Bourassa (T-R),2021-12-14,2021,12,14,915,Canada,CA-QC-NY,Quebec,Nicolet-Yamaska,"Parc écomaritime de l'Anse-du-Port",46.2516479,-72.6403999,"",,Unspecified,"","",,,,,,,S98880448,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
395917971,Photo,Red-tailed Hawk,Buteo jamaicensis,,Michel Bourassa (T-R),2021-12-14,2021,12,14,915,Canada,CA-QC-NY,Quebec,Nicolet-Yamaska,"Parc écomaritime de l'Anse-du-Port",46.2516479,-72.6403999,"",,Unspecified,"","",,,,,,,S98880448,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
395917931,Photo,Red-tailed Hawk,Buteo jamaicensis,,Michel Bourassa (T-R),2021-12-14,2021,12,14,915,Canada,CA-QC-NY,Quebec,Nicolet-Yamaska,"Parc écomaritime de l'Anse-du-Port",46.2516479,-72.6403999,"",,Unspecified,"","",,,,,,,S98880448,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
